Ex ID;Start_time;End_time;Injected_value;PLOEG_H;Leader_speed;Braking_deceleration;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min
3958;18.3;24.3;0.8;0.3;100;8;Successful;Effective;collision;21.79;vtypeauto.5;vtypeauto.4;588.37;edge_0_0_0;0.0;-8.0;0.0;-8.08;0.0;-8.24;0.0;-8.62;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
3959;18.3;24.3;0.8;0.5;100;8;Successful;Effective;collision;22.36;vtypeauto.4;vtypeauto.3;631.44;edge_0_0_0;0.0;-8.0;0.07;-8.05;0.1;-8.28;0.0;-8.99;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
3960;18.3;24.3;0.8;0.8;100;8;Successful;Effective;collision;23.66;vtypeauto.4;vtypeauto.3;687.36;edge_0_0_0;0.0;-8.0;0.21;-7.94;0.32;-8.18;0.18;-8.86;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
3961;18.3;24.3;0.9;0.3;80;5;Successful;Effective;collision;22.48;vtypeauto.6;vtypeauto.5;480.88;edge_0_0_0;0.0;-5.0;0.01;-5.05;0.02;-5.16;0.0;-5.4;0.0;-5.98;0.0;-6.95;0.0;-8.3;0.0;-9.0
3962;18.3;24.3;0.9;0.5;80;5;Successful;Effective;collision;23.27;vtypeauto.4;vtypeauto.3;521.70;edge_0_0_0;0.0;-5.0;0.05;-5.03;0.07;-5.19;0.0;-5.69;0.0;-6.57;0.0;-7.77;0.0;-9.0;0.0;-9.0
3963;18.3;24.3;0.9;0.8;80;5;Successful;Effective;collision;24.62;vtypeauto.4;vtypeauto.3;566.93;edge_0_0_0;0.0;-5.0;0.14;-4.99;0.19;-5.2;0.08;-5.75;0.0;-6.51;0.0;-7.37;0.0;-7.57;0.0;-7.69
3964;18.3;24.3;0.9;0.3;100;5;Successful;Effective;collision;22.98;vtypeauto.6;vtypeauto.5;608.11;edge_0_0_0;0.0;-5.0;0.02;-5.05;0.04;-5.16;0.03;-5.4;0.0;-5.98;0.0;-6.95;0.0;-8.33;0.0;-9.0
3965;18.3;24.3;0.9;0.5;100;5;Successful;Effective;collision;24.18;vtypeauto.5;vtypeauto.4;655.11;edge_0_0_0;0.0;-5.0;0.06;-5.03;0.09;-5.19;0.02;-5.69;0.0;-6.57;0.0;-7.79;0.0;-9.0;0.0;-9.0
3966;18.3;24.3;0.9;0.8;100;5;Successful;Effective;collision;26.06;vtypeauto.5;vtypeauto.4;712.16;edge_0_0_0;0.0;-5.0;0.15;-4.99;0.22;-5.2;0.15;-5.75;0.01;-6.52;0.0;-7.43;0.0;-8.04;0.0;-8.68
3967;18.3;24.3;0.9;0.3;80;6;Successful;Effective;collision;22.02;vtypeauto.5;vtypeauto.4;477.91;edge_0_0_0;0.0;-6.0;0.0;-6.06;0.0;-6.19;0.0;-6.48;0.0;-7.18;0.0;-8.26;0.0;-9.0;0.0;-9.0
3968;18.3;24.3;0.9;0.5;80;6;Successful;Effective;collision;22.59;vtypeauto.4;vtypeauto.3;513.67;edge_0_0_0;0.0;-6.0;0.06;-6.03;0.08;-6.23;0.0;-6.82;0.0;-7.81;0.0;-8.99;0.0;-9.0;0.0;-9.0
3969;18.3;24.3;0.9;0.8;80;6;Successful;Effective;collision;23.88;vtypeauto.4;vtypeauto.3;558.71;edge_0_0_0;0.0;-6.0;0.16;-5.97;0.25;-6.2;0.09;-6.81;0.0;-7.59;0.0;-8.4;0.0;-8.46;0.0;-7.98
3970;18.3;24.3;0.9;0.3;100;6;Successful;Effective;collision;22.47;vtypeauto.6;vtypeauto.5;598.25;edge_0_0_0;0.0;-6.0;0.01;-6.06;0.02;-6.19;0.0;-6.48;0.0;-7.18;0.0;-8.33;0.0;-9.0;0.0;-9.0
3971;18.3;24.3;0.9;0.5;100;6;Successful;Effective;collision;23.31;vtypeauto.4;vtypeauto.3;647.35;edge_0_0_0;0.0;-6.0;0.06;-6.03;0.08;-6.23;0.0;-6.83;0.0;-7.89;0.0;-9.0;0.0;-9.0;0.0;-9.0
3972;18.3;24.3;0.9;0.8;100;6;Successful;Effective;collision;24.66;vtypeauto.4;vtypeauto.3;704.09;edge_0_0_0;0.0;-6.0;0.17;-5.99;0.21;-6.24;0.1;-6.9;0.0;-7.82;0.0;-8.88;0.0;-9.0;0.0;-9.0
3973;18.3;24.3;0.9;0.3;80;7;Successful;Effective;collision;21.66;vtypeauto.5;vtypeauto.4;472.47;edge_0_0_0;0.0;-7.0;0.0;-7.07;0.0;-7.22;0.0;-7.57;0.0;-8.3;0.0;-9.0;0.0;-9.0;0.0;-9.0
3974;18.3;24.3;0.9;0.5;80;7;Successful;Effective;collision;22.17;vtypeauto.4;vtypeauto.3;507.80;edge_0_0_0;0.0;-7.0;0.06;-7.04;0.08;-7.25;0.0;-7.84;0.0;-8.8;0.0;-9.0;0.0;-9.0;0.0;-9.0
3975;18.3;24.3;0.9;0.8;80;7;Successful;Effective;collision;23.42;vtypeauto.4;vtypeauto.3;552.54;edge_0_0_0;0.0;-7.0;0.18;-6.92;0.27;-7.09;0.13;-7.66;0.0;-8.41;0.0;-9.0;0.0;-9.0;0.0;-8.54
3976;18.3;24.3;0.9;0.3;100;7;Successful;Effective;collision;22.08;vtypeauto.5;vtypeauto.4;594.67;edge_0_0_0;0.0;-7.0;0.0;-7.07;0.01;-7.22;0.0;-7.57;0.0;-8.37;0.0;-9.0;0.0;-9.0;0.0;-9.0
3977;18.3;24.3;0.9;0.5;100;7;Successful;Effective;collision;22.72;vtypeauto.4;vtypeauto.3;638.52;edge_0_0_0;0.0;-7.0;0.07;-7.04;0.1;-7.27;0.0;-7.96;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
3978;18.3;24.3;0.9;0.8;100;7;Successful;Effective;collision;24.02;vtypeauto.4;vtypeauto.3;695.04;edge_0_0_0;0.0;-7.0;0.19;-6.98;0.28;-7.27;0.11;-8.01;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
3979;18.3;24.3;0.9;0.3;80;8;Successful;Effective;collision;21.33;vtypeauto.4;vtypeauto.3;472.07;edge_0_0_0;0.0;-7.99;0.0;-8.08;0.0;-8.25;0.0;-8.6;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
3980;18.3;24.3;0.9;0.5;80;8;Successful;Effective;collision;21.87;vtypeauto.4;vtypeauto.3;503.24;edge_0_0_0;0.0;-7.99;0.07;-8.03;0.09;-8.2;0.0;-8.71;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
3981;18.3;24.3;0.9;0.8;80;8;Successful;Effective;collision;23.10;vtypeauto.4;vtypeauto.3;547.72;edge_0_0_0;0.0;-7.99;0.21;-7.83;0.31;-7.87;0.22;-8.36;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
3982;18.3;24.3;0.9;0.3;100;8;Successful;Effective;collision;21.75;vtypeauto.5;vtypeauto.4;588.50;edge_0_0_0;0.0;-8.0;0.0;-8.08;0.0;-8.25;0.0;-8.65;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
3983;18.3;24.3;0.9;0.5;100;8;Successful;Effective;collision;22.32;vtypeauto.4;vtypeauto.3;631.78;edge_0_0_0;0.0;-8.0;0.07;-8.05;0.1;-8.3;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
3984;18.3;24.3;0.9;0.8;100;8;Successful;Effective;collision;23.58;vtypeauto.4;vtypeauto.3;687.96;edge_0_0_0;0.0;-8.0;0.21;-7.94;0.32;-8.22;0.13;-8.96;0.0;-9.0;0.0;-9.0;0.0;-9.0;0.0;-9.0
3985;18.3;24.3;1.0;0.3;80;5;Successful;Effective;collision;22.45;vtypeauto.6;vtypeauto.5;481.18;edge_0_0_0;0.0;-5.0;0.01;-5.05;0.02;-5.16;0.0;-5.42;0.0;-6.03;0.0;-7.06;0.0;-8.44;0.0;-9.0
3986;18.3;24.3;1.0;0.5;80;5;Successful;Effective;collision;23.16;vtypeauto.4;vtypeauto.3;521.85;edge_0_0_0;0.0;-5.0;0.05;-5.03;0.06;-5.2;0.0;-5.74;0.0;-6.7;0.0;-7.96;0.0;-8.97;0.0;-9.0
3987;18.3;24.3;1.0;0.8;80;5;Successful;Effective;collision;24.46;vtypeauto.4;vtypeauto.3;567.36;edge_0_0_0;0.0;-5.0;0.14;-4.99;0.16;-5.23;0.04;-5.84;0.0;-6.68;0.0;-7.59;0.0;-7.76;0.0;-7.94
3988;18.3;24.3;1.0;0.3;100;5;Successful;Effective;collision;22.91;vtypeauto.6;vtypeauto.5;608.15;edge_0_0_0;0.0;-5.0;0.02;-5.05;0.04;-5.16;0.03;-5.42;0.0;-6.03;0.0;-7.06;0.0;-8.54;0.0;-9.0
3989;18.3;24.3;1.0;0.5;100;5;Successful;Effective;collision;24.04;vtypeauto.5;vtypeauto.4;655.29;edge_0_0_0;0.0;-5.0;0.06;-5.03;0.09;-5.2;0.0;-5.74;0.0;-6.7;0.0;-8.03;0.0;-9.0;0.0;-9.0
3990;18.3;24.3;1.0;0.8;100;5;Successful;Effective;collision;25.61;vtypeauto.4;vtypeauto.3;716.85;edge_0_0_0;0.0;-5.0;0.15;-4.99;0.21;-5.23;0.12;-5.84;0.0;-6.71;0.0;-7.71;0.0;-8.32;0.0;-9.0
3991;18.3;24.3;1.0;0.3;80;6;Successful;Effective;collision;21.98;vtypeauto.5;vtypeauto.4;478.05;edge_0_0_0;0.0;-6.0;0.0;-6.06;0.0;-6.19;0.0;-6.5;0.0;-7.24;0.0;-8.32;0.0;-9.0;0.0;-9.0
3992;18.3;24.3;1.0;0.5;80;6;Successful;Effective;collision;22.54;vtypeauto.4;vtypeauto.3;513.91;edge_0_0_0;0.0;-6.0;0.06;-6.03;0.08;-6.24;0.0;-6.88;0.0;-7.9;0.0;-9.0;0.0;-9.0;0.0;-9.0
3993;18.3;24.3;1.0;0.8;80;6;Successful;Effective;collision;23.80;vtypeauto.4;vtypeauto.3;559.19;edge_0_0_0;0.0;-6.0;0.16;-5.97;0.24;-6.23;0.05;-6.89;0.0;-7.72;0.0;-8.56;0.0;-8.57;0.0;-8.13
3994;18.3;24.3;1.0;0.3;100;6;Successful;Effective;collision;22.44;vtypeauto.6;vtypeauto.5;598.57;edge_0_0_0;0.0;-6.0;0.01;-6.06;0.02;-6.19;0.0;-6.5;0.0;-7.24;0.0;-8.47;0.0;-9.0;0.0;-9.0
3995;18.3;24.3;1.0;0.5;100;6;Successful;Effective;collision;23.20;vtypeauto.4;vtypeauto.3;647.46;edge_0_0_0;0.0;-6.0;0.06;-6.03;0.07;-6.24;0.0;-6.89;0.0;-8.04;0.0;-9.0;0.0;-9.0;0.0;-9.0
3996;18.3;24.3;1.0;0.8;100;6;Successful;Effective;collision;24.52;vtypeauto.4;vtypeauto.3;704.58;edge_0_0_0;0.0;-6.0;0.17;-5.99;0.19;-6.28;0.06;-7.01;0.0;-8.04;0.0;-9.0;0.0;-9.0;0.0;-9.0
3997;18.3;24.3;1.0;0.3;80;7;Successful;Effective;collision;21.62;vtypeauto.4;vtypeauto.3;476.57;edge_0_0_0;0.0;-7.0;0.0;-7.07;0.0;-7.22;0.0;-7.58;0.0;-8.32;0.0;-9.0;0.0;-9.0;0.0;-9.0
3998;18.3;24.3;1.0;0.5;80;7;Successful;Effective;collision;22.14;vtypeauto.4;vtypeauto.3;508.06;edge_0_0_0;0.0;-7.0;0.06;-7.04;0.08;-7.26;0.0;-7.86;0.0;-8.84;0.0;-9.0;0.0;-9.0;0.0;-9.0
