Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Leader_speed;Braking_deceleration;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min;controller
91;16.0;22.0;0.9;5;80;8;Successful;Effective;collision;18.69;vtypeauto.1;vtypeauto.0;500.42;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.66;0.44;-8.75;0.44;-8.83;CACC
92;16.0;22.0;0.9;8;80;8;Successful;Effective;collision;19.16;vtypeauto.1;vtypeauto.0;526.40;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.66;0.44;-8.75;0.44;-8.83;CACC
93;16.0;22.0;0.9;10;80;8;Successful;Effective;collision;19.49;vtypeauto.1;vtypeauto.0;542.83;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.66;0.44;-8.75;0.44;-8.83;CACC
94;16.0;22.0;0.9;5;100;8;Successful;Effective;collision;18.73;vtypeauto.1;vtypeauto.0;611.13;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
95;16.0;22.0;0.9;8;100;8;Successful;Effective;collision;19.19;vtypeauto.1;vtypeauto.0;639.37;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
96;16.0;22.0;0.9;10;100;8;Successful;Effective;collision;19.53;vtypeauto.1;vtypeauto.0;657.72;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
97;16.1;22.1;0.6;5;80;5;Successful;Effective;collision;20.00;vtypeauto.1;vtypeauto.0;519.82;edge_0_0_0;0.0;-5.0;0.2;-5.95;0.32;-6.46;0.38;-6.65;0.41;-6.65;0.43;-6.53;0.44;-6.28;0.44;-6.04;CACC
98;16.1;22.1;0.6;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.95;0.32;-6.46;0.38;-6.65;0.41;-6.65;0.43;-6.53;0.44;-6.28;0.44;-6.04;CACC
99;16.1;22.1;0.6;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.95;0.32;-6.46;0.38;-6.65;0.41;-6.65;0.43;-6.53;0.44;-6.28;0.44;-6.04;CACC
100;16.1;22.1;0.6;5;100;5;Successful;Effective;collision;20.11;vtypeauto.1;vtypeauto.0;638.69;edge_0_0_0;0.0;-5.0;0.25;-5.95;0.39;-6.47;0.47;-6.67;0.51;-6.67;0.54;-6.54;0.55;-6.33;0.55;-6.12;CACC
101;16.1;22.1;0.6;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.95;0.39;-6.47;0.47;-6.67;0.51;-6.67;0.54;-6.54;0.55;-6.32;0.55;-6.11;CACC
102;16.1;22.1;0.6;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.95;0.39;-6.47;0.47;-6.67;0.51;-6.67;0.54;-6.54;0.55;-6.32;0.55;-6.11;CACC
103;16.1;22.1;0.6;5;80;6;Successful;Effective;collision;19.50;vtypeauto.1;vtypeauto.0;512.23;edge_0_0_0;0.0;-6.0;0.2;-7.14;0.32;-7.75;0.38;-7.98;0.41;-7.97;0.43;-7.71;0.44;-7.31;0.44;-7.08;CACC
104;16.1;22.1;0.6;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.14;0.32;-7.75;0.38;-7.98;0.41;-7.97;0.43;-7.71;0.44;-7.31;0.44;-7.08;CACC
105;16.1;22.1;0.6;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.14;0.32;-7.75;0.38;-7.98;0.41;-7.97;0.43;-7.71;0.44;-7.31;0.44;-7.08;CACC
106;16.1;22.1;0.6;5;100;6;Successful;Effective;collision;19.58;vtypeauto.1;vtypeauto.0;627.92;edge_0_0_0;0.0;-6.0;0.25;-7.14;0.39;-7.76;0.47;-7.99;0.51;-7.98;0.54;-7.83;0.55;-7.55;0.55;-7.25;CACC
107;16.1;22.1;0.6;8;100;6;Successful;Effective;collision;21.80;vtypeauto.1;vtypeauto.0;667.80;edge_0_0_0;0.0;-6.0;0.25;-7.14;0.39;-7.76;0.47;-7.99;0.51;-7.98;0.54;-7.83;0.55;-7.55;0.55;-7.25;CACC
108;16.1;22.1;0.6;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-7.14;0.39;-7.76;0.47;-7.99;0.51;-7.98;0.54;-7.83;0.55;-7.55;0.55;-7.25;CACC
109;16.1;22.1;0.6;5;80;7;Successful;Effective;collision;19.20;vtypeauto.1;vtypeauto.0;507.34;edge_0_0_0;0.0;-7.0;0.2;-8.32;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.67;0.44;-8.17;0.44;-8.11;CACC
110;16.1;22.1;0.6;8;80;7;Successful;Effective;collision;20.35;vtypeauto.1;vtypeauto.0;535.41;edge_0_0_0;0.0;-7.0;0.2;-8.32;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.67;0.44;-8.17;0.44;-8.11;CACC
111;16.1;22.1;0.6;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.32;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.67;0.44;-8.17;0.44;-8.11;CACC
112;16.1;22.1;0.6;5;100;7;Successful;Effective;collision;19.26;vtypeauto.1;vtypeauto.0;621.05;edge_0_0_0;0.0;-7.0;0.25;-8.33;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.75;0.55;-8.43;CACC
113;16.1;22.1;0.6;8;100;7;Successful;Effective;collision;20.44;vtypeauto.1;vtypeauto.0;655.23;edge_0_0_0;0.0;-7.0;0.25;-8.33;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.75;0.55;-8.43;CACC
114;16.1;22.1;0.6;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.33;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.75;0.55;-8.43;CACC
115;16.1;22.1;0.6;5;80;8;Successful;Effective;collision;18.99;vtypeauto.1;vtypeauto.0;503.80;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-8.98;0.44;-9.0;CACC
116;16.1;22.1;0.6;8;80;8;Successful;Effective;collision;19.81;vtypeauto.1;vtypeauto.0;530.38;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-8.98;0.44;-9.0;CACC
117;16.1;22.1;0.6;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-8.98;0.44;-9.0;CACC
118;16.1;22.1;0.6;5;100;8;Successful;Effective;collision;19.04;vtypeauto.1;vtypeauto.0;616.18;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
119;16.1;22.1;0.6;8;100;8;Successful;Effective;collision;19.87;vtypeauto.1;vtypeauto.0;647.09;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
120;16.1;22.1;0.6;10;100;8;Successful;Effective;collision;20.58;vtypeauto.1;vtypeauto.0;665.22;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
121;16.1;22.1;0.7;5;80;5;Successful;Effective;collision;19.62;vtypeauto.1;vtypeauto.0;515.82;edge_0_0_0;0.0;-5.0;0.2;-6.1;0.32;-6.71;0.38;-6.95;0.41;-6.95;0.43;-6.75;0.44;-6.25;0.44;-5.97;CACC
122;16.1;22.1;0.7;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.1;0.32;-6.71;0.38;-6.95;0.41;-6.95;0.43;-6.75;0.44;-6.25;0.44;-5.97;CACC
123;16.1;22.1;0.7;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.1;0.32;-6.71;0.38;-6.95;0.41;-6.95;0.43;-6.75;0.44;-6.25;0.44;-5.97;CACC
124;16.1;22.1;0.7;5;100;5;Successful;Effective;collision;19.70;vtypeauto.1;vtypeauto.0;632.29;edge_0_0_0;0.0;-5.0;0.25;-6.11;0.39;-6.72;0.47;-6.96;0.51;-6.97;0.54;-6.81;0.55;-6.46;0.55;-6.17;CACC
125;16.1;22.1;0.7;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.11;0.39;-6.72;0.47;-6.96;0.51;-6.97;0.54;-6.8;0.55;-6.39;0.55;-6.11;CACC
126;16.1;22.1;0.7;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.11;0.39;-6.72;0.47;-6.96;0.51;-6.97;0.54;-6.77;0.55;-6.36;0.55;-6.1;CACC
127;16.1;22.1;0.7;5;80;6;Successful;Effective;collision;19.25;vtypeauto.1;vtypeauto.0;509.52;edge_0_0_0;0.0;-6.0;0.2;-7.32;0.32;-8.05;0.38;-8.33;0.41;-8.31;0.43;-7.77;0.44;-7.17;0.44;-7.1;CACC
128;16.1;22.1;0.7;8;80;6;Successful;Effective;collision;20.39;vtypeauto.1;vtypeauto.0;539.84;edge_0_0_0;0.0;-6.0;0.2;-7.32;0.32;-8.05;0.38;-8.33;0.41;-8.31;0.43;-7.77;0.44;-7.17;0.44;-7.1;CACC
129;16.1;22.1;0.7;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.32;0.32;-8.05;0.38;-8.33;0.41;-8.31;0.43;-7.77;0.44;-7.17;0.44;-7.1;CACC
130;16.1;22.1;0.7;5;100;6;Successful;Effective;collision;19.31;vtypeauto.1;vtypeauto.0;623.59;edge_0_0_0;0.0;-6.0;0.25;-7.33;0.39;-8.06;0.47;-8.34;0.51;-8.35;0.54;-8.1;0.55;-7.5;0.55;-7.17;CACC
131;16.1;22.1;0.7;8;100;6;Successful;Effective;collision;20.48;vtypeauto.1;vtypeauto.0;660.14;edge_0_0_0;0.0;-6.0;0.25;-7.33;0.39;-8.06;0.47;-8.34;0.51;-8.35;0.54;-8.1;0.55;-7.5;0.55;-7.17;CACC
132;16.1;22.1;0.7;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-7.33;0.39;-8.06;0.47;-8.34;0.51;-8.35;0.54;-8.1;0.55;-7.5;0.55;-7.17;CACC
133;16.1;22.1;0.7;5;80;7;Successful;Effective;collision;19.02;vtypeauto.1;vtypeauto.0;505.42;edge_0_0_0;0.0;-7.0;0.2;-8.54;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.47;0.44;-8.04;0.44;-8.11;CACC
134;16.1;22.1;0.7;8;80;7;Successful;Effective;collision;19.84;vtypeauto.1;vtypeauto.0;533.42;edge_0_0_0;0.0;-7.0;0.2;-8.54;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.47;0.44;-8.04;0.44;-8.11;CACC
135;16.1;22.1;0.7;10;80;7;Successful;Effective;collision;20.66;vtypeauto.1;vtypeauto.0;549.72;edge_0_0_0;0.0;-7.0;0.2;-8.54;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.47;0.44;-8.04;0.44;-8.11;CACC
136;16.1;22.1;0.7;5;100;7;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;618.04;edge_0_0_0;0.0;-7.0;0.25;-8.54;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.66;0.55;-8.34;CACC
137;16.1;22.1;0.7;8;100;7;Successful;Effective;collision;19.90;vtypeauto.1;vtypeauto.0;650.42;edge_0_0_0;0.0;-7.0;0.25;-8.54;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.66;0.55;-8.34;CACC
138;16.1;22.1;0.7;10;100;7;Successful;Effective;collision;20.75;vtypeauto.1;vtypeauto.0;671.07;edge_0_0_0;0.0;-7.0;0.25;-8.54;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.66;0.55;-8.34;CACC
139;16.1;22.1;0.7;5;80;8;Successful;Effective;collision;18.85;vtypeauto.1;vtypeauto.0;502.33;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-8.93;0.44;-9.0;CACC
140;16.1;22.1;0.7;8;80;8;Successful;Effective;collision;19.49;vtypeauto.1;vtypeauto.0;528.83;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-8.93;0.44;-9.0;CACC
141;16.1;22.1;0.7;10;80;8;Successful;Effective;collision;19.99;vtypeauto.1;vtypeauto.0;544.91;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-8.93;0.44;-9.0;CACC
142;16.1;22.1;0.7;5;100;8;Successful;Effective;collision;18.89;vtypeauto.1;vtypeauto.0;613.82;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
143;16.1;22.1;0.7;8;100;8;Successful;Effective;collision;19.54;vtypeauto.1;vtypeauto.0;643.82;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
144;16.1;22.1;0.7;10;100;8;Successful;Effective;collision;20.04;vtypeauto.1;vtypeauto.0;662.46;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
145;16.1;22.1;0.8;5;80;5;Successful;Effective;collision;19.39;vtypeauto.1;vtypeauto.0;513.04;edge_0_0_0;0.0;-5.0;0.2;-6.26;0.32;-6.98;0.38;-7.26;0.41;-7.29;0.43;-6.73;0.44;-5.97;0.44;-6.0;CACC
146;16.1;22.1;0.8;8;80;5;Successful;Effective;collision;20.65;vtypeauto.1;vtypeauto.0;546.02;edge_0_0_0;0.0;-5.0;0.2;-6.26;0.32;-6.98;0.38;-7.26;0.41;-7.29;0.43;-6.73;0.44;-5.96;0.44;-5.96;CACC
147;16.1;22.1;0.8;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.26;0.32;-6.98;0.38;-7.26;0.41;-7.29;0.43;-6.73;0.44;-5.96;0.44;-5.96;CACC
148;16.1;22.1;0.8;5;100;5;Successful;Effective;collision;19.45;vtypeauto.1;vtypeauto.0;627.95;edge_0_0_0;0.0;-5.0;0.25;-6.26;0.39;-6.98;0.47;-7.27;0.51;-7.3;0.54;-7.0;0.55;-6.44;0.55;-6.16;CACC
149;16.1;22.1;0.8;8;100;5;Successful;Effective;collision;20.76;vtypeauto.1;vtypeauto.0;668.14;edge_0_0_0;0.0;-5.0;0.25;-6.26;0.39;-6.98;0.47;-7.27;0.51;-7.29;0.54;-6.96;0.55;-6.44;0.55;-6.14;CACC
150;16.1;22.1;0.8;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.26;0.39;-6.98;0.47;-7.27;0.51;-7.29;0.54;-6.96;0.55;-6.39;0.55;-6.12;CACC
151;16.1;22.1;0.8;5;80;6;Successful;Effective;collision;19.10;vtypeauto.1;vtypeauto.0;507.75;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.32;-8.36;0.38;-8.71;0.41;-8.57;0.43;-7.58;0.44;-7.06;0.44;-7.11;CACC
152;16.1;22.1;0.8;8;80;6;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;537.10;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.32;-8.36;0.38;-8.71;0.41;-8.57;0.43;-7.58;0.44;-7.06;0.44;-7.11;CACC
153;16.1;22.1;0.8;10;80;6;Successful;Effective;collision;20.81;vtypeauto.1;vtypeauto.0;555.32;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.32;-8.36;0.38;-8.71;0.41;-8.57;0.43;-7.58;0.44;-7.06;0.44;-7.11;CACC
154;16.1;22.1;0.8;5;100;6;Successful;Effective;collision;19.15;vtypeauto.1;vtypeauto.0;620.86;edge_0_0_0;0.0;-6.0;0.25;-7.51;0.39;-8.37;0.47;-8.72;0.51;-8.74;0.54;-8.17;0.55;-7.47;0.55;-7.25;CACC
155;16.1;22.1;0.8;8;100;6;Successful;Effective;collision;20.00;vtypeauto.1;vtypeauto.0;654.75;edge_0_0_0;0.0;-6.0;0.25;-7.51;0.39;-8.37;0.47;-8.72;0.51;-8.75;0.54;-8.08;0.55;-7.41;0.55;-7.16;CACC
156;16.1;22.1;0.8;10;100;6;Successful;Effective;collision;20.90;vtypeauto.1;vtypeauto.0;677.71;edge_0_0_0;0.0;-6.0;0.25;-7.51;0.39;-8.37;0.47;-8.72;0.51;-8.75;0.54;-8.08;0.55;-7.16;0.55;-7.16;CACC
157;16.1;22.1;0.8;5;80;7;Successful;Effective;collision;18.90;vtypeauto.1;vtypeauto.0;504.00;edge_0_0_0;0.0;-7.0;0.2;-8.76;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.07;0.44;-7.99;0.44;-8.08;CACC
158;16.1;22.1;0.8;8;80;7;Successful;Effective;collision;19.55;vtypeauto.1;vtypeauto.0;531.46;edge_0_0_0;0.0;-7.0;0.2;-8.76;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.07;0.44;-7.99;0.44;-8.08;CACC
159;16.1;22.1;0.8;10;80;7;Successful;Effective;collision;20.11;vtypeauto.1;vtypeauto.0;548.71;edge_0_0_0;0.0;-7.0;0.2;-8.76;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.07;0.44;-7.99;0.44;-8.08;CACC
160;16.1;22.1;0.8;5;100;7;Successful;Effective;collision;18.94;vtypeauto.1;vtypeauto.0;615.81;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.28;0.55;-8.33;CACC
161;16.1;22.1;0.8;8;100;7;Successful;Effective;collision;19.60;vtypeauto.1;vtypeauto.0;646.85;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.28;0.55;-8.33;CACC
162;16.1;22.1;0.8;10;100;7;Successful;Effective;collision;20.16;vtypeauto.1;vtypeauto.0;666.98;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.28;0.55;-8.33;CACC
163;16.1;22.1;0.8;5;80;8;Successful;Effective;collision;18.75;vtypeauto.1;vtypeauto.0;501.14;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.79;0.44;-8.84;0.44;-8.92;CACC
164;16.1;22.1;0.8;8;80;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;527.45;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.79;0.44;-8.84;0.44;-8.92;CACC
165;16.1;22.1;0.8;10;80;8;Successful;Effective;collision;19.69;vtypeauto.1;vtypeauto.0;543.91;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.79;0.44;-8.84;0.44;-8.92;CACC
166;16.1;22.1;0.8;5;100;8;Successful;Effective;collision;18.79;vtypeauto.1;vtypeauto.0;612.13;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
167;16.1;22.1;0.8;8;100;8;Successful;Effective;collision;19.33;vtypeauto.1;vtypeauto.0;641.26;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
168;16.1;22.1;0.8;10;100;8;Successful;Effective;collision;19.73;vtypeauto.1;vtypeauto.0;659.82;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
169;16.1;22.1;0.9;5;80;5;Successful;Effective;collision;19.24;vtypeauto.1;vtypeauto.0;511.09;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.32;-7.24;0.38;-7.59;0.41;-7.61;0.43;-6.71;0.44;-6.03;0.44;-6.04;CACC
170;16.1;22.1;0.9;8;80;5;Successful;Effective;collision;20.18;vtypeauto.1;vtypeauto.0;542.49;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.32;-7.24;0.38;-7.59;0.41;-7.5;0.43;-6.6;0.44;-6.0;0.44;-6.02;CACC
171;16.1;22.1;0.9;10;80;5;Successful;Effective;collision;21.28;vtypeauto.1;vtypeauto.0;563.04;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.32;-7.24;0.38;-7.59;0.41;-7.5;0.43;-6.47;0.44;-5.95;0.44;-6.0;CACC
172;16.1;22.1;0.9;5;100;5;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;625.02;edge_0_0_0;0.0;-5.0;0.25;-6.42;0.39;-7.25;0.47;-7.6;0.51;-7.64;0.54;-7.01;0.55;-6.13;0.55;-6.1;CACC
173;16.1;22.1;0.9;8;100;5;Successful;Effective;collision;20.25;vtypeauto.1;vtypeauto.0;661.70;edge_0_0_0;0.0;-5.0;0.25;-6.42;0.39;-7.25;0.47;-7.6;0.51;-7.61;0.54;-6.95;0.55;-6.18;0.55;-6.09;CACC
174;16.1;22.1;0.9;10;100;5;Successful;Effective;collision;21.42;vtypeauto.1;vtypeauto.0;688.56;edge_0_0_0;0.0;-5.0;0.25;-6.42;0.39;-7.25;0.47;-7.6;0.51;-7.62;0.54;-6.89;0.55;-6.18;0.55;-6.12;CACC
175;16.1;22.1;0.9;5;80;6;Successful;Effective;collision;18.99;vtypeauto.1;vtypeauto.0;506.32;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.32;-8.69;0.38;-9.0;0.41;-8.85;0.43;-7.53;0.44;-7.13;0.44;-7.18;CACC
176;16.1;22.1;0.9;8;80;6;Successful;Effective;collision;19.68;vtypeauto.1;vtypeauto.0;534.98;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.32;-8.69;0.38;-9.0;0.41;-8.85;0.43;-7.53;0.44;-7.09;0.44;-7.18;CACC
177;16.1;22.1;0.9;10;80;6;Successful;Effective;collision;20.27;vtypeauto.1;vtypeauto.0;553.24;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.32;-8.69;0.38;-9.0;0.41;-8.85;0.43;-7.53;0.44;-7.09;0.44;-7.18;CACC
178;16.1;22.1;0.9;5;100;6;Successful;Effective;collision;19.04;vtypeauto.1;vtypeauto.0;618.89;edge_0_0_0;0.0;-6.0;0.25;-7.7;0.39;-8.7;0.47;-9.0;0.51;-9.0;0.54;-8.36;0.55;-7.33;0.55;-7.3;CACC
179;16.1;22.1;0.9;8;100;6;Successful;Effective;collision;19.72;vtypeauto.1;vtypeauto.0;650.97;edge_0_0_0;0.0;-6.0;0.25;-7.7;0.39;-8.7;0.47;-9.0;0.51;-9.0;0.54;-7.92;0.55;-7.29;0.55;-7.27;CACC
180;16.1;22.1;0.9;10;100;6;Successful;Effective;collision;20.33;vtypeauto.1;vtypeauto.0;672.61;edge_0_0_0;0.0;-6.0;0.25;-7.7;0.39;-8.7;0.47;-9.0;0.51;-9.0;0.54;-8.06;0.55;-7.3;0.55;-7.26;CACC
181;16.1;22.1;0.9;5;80;7;Successful;Effective;collision;18.82;vtypeauto.1;vtypeauto.0;503.00;edge_0_0_0;0.0;-7.0;0.2;-8.98;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-7.9;0.44;-7.94;0.44;-8.01;CACC
182;16.1;22.1;0.9;8;80;7;Successful;Effective;collision;19.37;vtypeauto.1;vtypeauto.0;529.97;edge_0_0_0;0.0;-7.0;0.2;-8.98;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-7.9;0.44;-7.94;0.44;-8.01;CACC
183;16.1;22.1;0.9;10;80;7;Successful;Effective;collision;19.80;vtypeauto.1;vtypeauto.0;547.18;edge_0_0_0;0.0;-7.0;0.2;-8.98;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-7.9;0.44;-7.94;0.44;-8.01;CACC
184;16.1;22.1;0.9;5;100;7;Successful;Effective;collision;18.86;vtypeauto.1;vtypeauto.0;614.41;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.39;0.55;-8.45;CACC
185;16.1;22.1;0.9;8;100;7;Successful;Effective;collision;19.41;vtypeauto.1;vtypeauto.0;644.27;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.83;0.55;-8.32;0.55;-8.42;CACC
186;16.1;22.1;0.9;10;100;7;Successful;Effective;collision;19.84;vtypeauto.1;vtypeauto.0;663.74;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.83;0.55;-8.28;0.55;-8.39;CACC
187;16.1;22.1;0.9;5;80;8;Successful;Effective;collision;18.69;vtypeauto.1;vtypeauto.0;500.42;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.66;0.44;-8.75;0.44;-8.83;CACC
188;16.1;22.1;0.9;8;80;8;Successful;Effective;collision;19.16;vtypeauto.1;vtypeauto.0;526.40;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.66;0.44;-8.75;0.44;-8.83;CACC
189;16.1;22.1;0.9;10;80;8;Successful;Effective;collision;19.49;vtypeauto.1;vtypeauto.0;542.83;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.66;0.44;-8.75;0.44;-8.83;CACC
190;16.1;22.1;0.9;5;100;8;Successful;Effective;collision;18.73;vtypeauto.1;vtypeauto.0;611.13;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0;CACC
